bootstrap_sample,xi_estimate
838,0.27821282586747165
839,0.3840166582106966
840,0.11581517795043679
841,0.16278503920056558
842,0.232954110217439
843,0.19590769923949075
844,0.2784468325307832
845,0.1748214344720737
846,0.23845693700784198
847,0.16892880909637842
848,0.3429068825511329
849,0.2636910084574081
850,0.12803120700622944
851,0.09965687053098762
852,0.13112318374939214
853,0.3356615546991137
854,0.17349354379881107
855,0.12008109066277947
856,0.24245788646573305
857,0.15379843112716357
858,0.11132287524224606
859,0.12855817166292238
860,0.3782048760903506
861,0.33067695724357193
862,0.28329004958178894
863,0.15474652275626474
864,0.26608217733609796
865,0.3177888005798569
866,0.24097938222104423
867,0.2596044000372765
868,0.4639100023934401
869,0.10895127843067047
870,0.15713084804046745
871,0.32393279857846546
872,0.24425355611252264
873,0.2340393006216217
874,0.3762280886463455
875,0.13746380171453626
876,0.1672138172080043
877,0.2216294066983052
878,0.2643177954806792
879,0.11381506884531181
880,0.024037151040571525
881,0.22520083991079776
882,0.13088909203965787
883,0.2600783107011975
884,0.22437097465690714
885,0.20599373863147769
886,0.2472024736012538
887,0.24168675150998692
888,0.2757924796286586
889,0.3006595454734707
890,0.20783475134425838
891,0.2621977117210402
892,0.266775485163631
893,0.17531087140271373
894,0.2765203122069363
895,0.20902110515375072
896,-0.027283543602025916
897,0.22977633651301527
898,0.21848752867020893
899,0.44721229061812773
900,0.19114721911129892
901,0.15570721197207163
902,0.2528769064580644
903,0.1530877083007033
904,0.3199402450241625
905,0.1839210156843173
906,0.2699318372367038
907,0.32216665359413477
908,0.040983306589483556
909,0.18290858568545965
910,0.24237128236814431
911,0.21713573948965437
912,0.2839010958458822
913,0.12311507548758763
914,0.27200885110224093
915,0.25992154386562083
916,0.1629492120675619
917,0.13504635529674577
918,0.31648879415695685
919,0.29309843016076276
920,0.1566594840196482
921,0.28088340712055004
922,0.12214486903492705
923,0.1847771609681558
924,0.28865241888746507
925,0.2927721202701735
926,0.19986417647642435
927,0.3655103840303848
928,0.295345523773872
929,0.2777022190362036
930,0.08984580302142417
931,0.16135308844826474
932,0.261062830806727
933,0.3931758349925545
934,0.23937398159730336
935,0.21941905681584
936,0.31417136832131665
937,0.09051496607891016
938,0.3092142244804885
939,0.0729874996366308
940,0.2822183736663251
941,0.2137779449173347
942,0.3084433648525563
943,0.20604165292293786
944,0.18392056319476052
945,0.2535202393785247
946,0.23259744725283196
947,0.11596849667892195
948,0.17767870425201615
949,0.14143932446800286
950,0.1175688592286073
951,0.1969748977669366
952,0.3066454943469309
953,0.27911793293298215
954,0.47603306901442166
955,0.05733907908991844
956,0.27892802839939496
957,0.2667725111174406
958,0.1911053610367572
959,0.12880377152603906
960,0.024787280750735538
961,0.18155077079425253
962,0.2797697627322867
963,0.1373600534385347
964,0.14921893993868085
965,0.2793755740857886
966,0.18849954926498197
967,0.20980431447288855
968,0.2664910529046724
969,0.07338993573816276
970,0.19639483806515162
971,0.1856963836959698
972,0.39911273837386174
973,0.20526427986844528
974,0.11952664346895694
975,0.26959545987490685
976,-0.08547037083941761
